13	1	1.000000000000000e+00
43	1	1.000000000000000e+00
466	1	1.000000000000000e+00
77	2	1.000000000000000e+00
99	2	1.000000000000000e+00
126	2	1.000000000000000e+00
339	2	1.000000000000000e+00
447	2	1.000000000000000e+00
44	4	1.000000000000000e+00
277	4	1.000000000000000e+00
373	4	1.000000000000000e+00
388	4	1.000000000000000e+00
394	4	1.000000000000000e+00
475	4	1.000000000000000e+00
23	5	1.000000000000000e+00
192	5	1.000000000000000e+00
209	5	1.000000000000000e+00
305	5	1.000000000000000e+00
333	5	1.000000000000000e+00
383	5	1.000000000000000e+00
12	6	1.000000000000000e+00
22	6	1.000000000000000e+00
123	6	1.000000000000000e+00
265	6	1.000000000000000e+00
305	7	1.000000000000000e+00
363	7	1.000000000000000e+00
373	7	1.000000000000000e+00
212	8	1.000000000000000e+00
344	9	1.000000000000000e+00
367	9	1.000000000000000e+00
440	9	1.000000000000000e+00
494	9	1.000000000000000e+00
133	10	1.000000000000000e+00
191	10	1.000000000000000e+00
298	10	1.000000000000000e+00
300	10	1.000000000000000e+00
364	10	1.000000000000000e+00
380	10	1.000000000000000e+00
6	12	1.000000000000000e+00
42	12	1.000000000000000e+00
85	12	1.000000000000000e+00
148	12	1.000000000000000e+00
258	12	1.000000000000000e+00
305	12	1.000000000000000e+00
360	12	1.000000000000000e+00
374	12	1.000000000000000e+00
1	13	1.000000000000000e+00
205	13	1.000000000000000e+00
401	13	1.000000000000000e+00
88	14	1.000000000000000e+00
217	14	1.000000000000000e+00
412	14	1.000000000000000e+00
485	14	1.000000000000000e+00
159	15	1.000000000000000e+00
224	16	1.000000000000000e+00
477	16	1.000000000000000e+00
80	17	1.000000000000000e+00
155	17	1.000000000000000e+00
190	17	1.000000000000000e+00
122	18	1.000000000000000e+00
428	18	1.000000000000000e+00
445	18	1.000000000000000e+00
446	18	1.000000000000000e+00
341	19	1.000000000000000e+00
411	19	1.000000000000000e+00
453	19	1.000000000000000e+00
76	20	1.000000000000000e+00
241	20	1.000000000000000e+00
264	20	1.000000000000000e+00
338	20	1.000000000000000e+00
344	20	1.000000000000000e+00
138	21	1.000000000000000e+00
168	21	1.000000000000000e+00
207	21	1.000000000000000e+00
406	21	1.000000000000000e+00
6	22	1.000000000000000e+00
287	22	1.000000000000000e+00
421	22	1.000000000000000e+00
493	22	1.000000000000000e+00
5	23	1.000000000000000e+00
95	23	1.000000000000000e+00
243	23	1.000000000000000e+00
403	23	1.000000000000000e+00
111	24	1.000000000000000e+00
154	24	1.000000000000000e+00
164	24	1.000000000000000e+00
373	24	1.000000000000000e+00
69	25	1.000000000000000e+00
420	25	1.000000000000000e+00
80	26	1.000000000000000e+00
101	26	1.000000000000000e+00
173	26	1.000000000000000e+00
229	26	1.000000000000000e+00
448	26	1.000000000000000e+00
53	27	1.000000000000000e+00
64	27	1.000000000000000e+00
105	27	1.000000000000000e+00
201	27	1.000000000000000e+00
123	28	1.000000000000000e+00
213	28	1.000000000000000e+00
346	28	1.000000000000000e+00
494	28	1.000000000000000e+00
100	29	1.000000000000000e+00
155	29	1.000000000000000e+00
204	29	1.000000000000000e+00
298	29	1.000000000000000e+00
308	29	1.000000000000000e+00
375	29	1.000000000000000e+00
376	29	1.000000000000000e+00
150	30	1.000000000000000e+00
190	30	1.000000000000000e+00
93	31	1.000000000000000e+00
143	31	1.000000000000000e+00
76	32	1.000000000000000e+00
493	32	1.000000000000000e+00
164	33	1.000000000000000e+00
379	33	1.000000000000000e+00
483	33	1.000000000000000e+00
277	34	1.000000000000000e+00
294	34	1.000000000000000e+00
408	34	1.000000000000000e+00
431	34	1.000000000000000e+00
115	35	1.000000000000000e+00
188	35	1.000000000000000e+00
284	35	1.000000000000000e+00
383	35	1.000000000000000e+00
307	37	1.000000000000000e+00
399	37	1.000000000000000e+00
400	37	1.000000000000000e+00
132	38	1.000000000000000e+00
236	39	1.000000000000000e+00
299	39	1.000000000000000e+00
318	40	1.000000000000000e+00
354	40	1.000000000000000e+00
58	41	1.000000000000000e+00
287	41	1.000000000000000e+00
12	42	1.000000000000000e+00
145	42	1.000000000000000e+00
357	42	1.000000000000000e+00
1	43	1.000000000000000e+00
230	43	1.000000000000000e+00
307	43	1.000000000000000e+00
459	43	1.000000000000000e+00
4	44	1.000000000000000e+00
47	44	1.000000000000000e+00
446	44	1.000000000000000e+00
493	44	1.000000000000000e+00
115	45	1.000000000000000e+00
130	45	1.000000000000000e+00
278	45	1.000000000000000e+00
51	46	1.000000000000000e+00
101	46	1.000000000000000e+00
179	46	1.000000000000000e+00
345	46	1.000000000000000e+00
441	46	1.000000000000000e+00
44	47	1.000000000000000e+00
346	47	1.000000000000000e+00
441	47	1.000000000000000e+00
141	48	1.000000000000000e+00
393	48	1.000000000000000e+00
399	48	1.000000000000000e+00
106	49	1.000000000000000e+00
375	49	1.000000000000000e+00
99	50	1.000000000000000e+00
216	50	1.000000000000000e+00
450	50	1.000000000000000e+00
46	51	1.000000000000000e+00
60	51	1.000000000000000e+00
129	51	1.000000000000000e+00
319	51	1.000000000000000e+00
349	51	1.000000000000000e+00
378	51	1.000000000000000e+00
171	52	1.000000000000000e+00
294	52	1.000000000000000e+00
330	52	1.000000000000000e+00
428	52	1.000000000000000e+00
452	52	1.000000000000000e+00
485	52	1.000000000000000e+00
27	53	1.000000000000000e+00
265	54	1.000000000000000e+00
378	54	1.000000000000000e+00
336	55	1.000000000000000e+00
58	56	1.000000000000000e+00
101	56	1.000000000000000e+00
154	56	1.000000000000000e+00
267	56	1.000000000000000e+00
441	56	1.000000000000000e+00
499	56	1.000000000000000e+00
66	57	1.000000000000000e+00
198	57	1.000000000000000e+00
243	57	1.000000000000000e+00
298	57	1.000000000000000e+00
41	58	1.000000000000000e+00
56	58	1.000000000000000e+00
243	58	1.000000000000000e+00
73	59	1.000000000000000e+00
370	59	1.000000000000000e+00
391	59	1.000000000000000e+00
51	60	1.000000000000000e+00
101	60	1.000000000000000e+00
149	60	1.000000000000000e+00
255	60	1.000000000000000e+00
65	61	1.000000000000000e+00
87	61	1.000000000000000e+00
391	61	1.000000000000000e+00
426	61	1.000000000000000e+00
139	62	1.000000000000000e+00
427	62	1.000000000000000e+00
124	63	1.000000000000000e+00
437	63	1.000000000000000e+00
27	64	1.000000000000000e+00
89	64	1.000000000000000e+00
246	64	1.000000000000000e+00
251	64	1.000000000000000e+00
61	65	1.000000000000000e+00
67	65	1.000000000000000e+00
237	65	1.000000000000000e+00
257	65	1.000000000000000e+00
306	65	1.000000000000000e+00
415	65	1.000000000000000e+00
57	66	1.000000000000000e+00
233	66	1.000000000000000e+00
65	67	1.000000000000000e+00
83	67	1.000000000000000e+00
231	67	1.000000000000000e+00
176	68	1.000000000000000e+00
185	68	1.000000000000000e+00
206	68	1.000000000000000e+00
218	68	1.000000000000000e+00
399	68	1.000000000000000e+00
25	69	1.000000000000000e+00
336	69	1.000000000000000e+00
447	69	1.000000000000000e+00
475	69	1.000000000000000e+00
479	69	1.000000000000000e+00
158	70	1.000000000000000e+00
370	70	1.000000000000000e+00
380	70	1.000000000000000e+00
79	72	1.000000000000000e+00
59	73	1.000000000000000e+00
88	73	1.000000000000000e+00
164	73	1.000000000000000e+00
332	73	1.000000000000000e+00
349	73	1.000000000000000e+00
495	73	1.000000000000000e+00
80	74	1.000000000000000e+00
232	74	1.000000000000000e+00
169	75	1.000000000000000e+00
405	75	1.000000000000000e+00
20	76	1.000000000000000e+00
32	76	1.000000000000000e+00
294	76	1.000000000000000e+00
426	76	1.000000000000000e+00
2	77	1.000000000000000e+00
102	77	1.000000000000000e+00
256	77	1.000000000000000e+00
393	77	1.000000000000000e+00
411	77	1.000000000000000e+00
192	78	1.000000000000000e+00
273	78	1.000000000000000e+00
304	78	1.000000000000000e+00
464	78	1.000000000000000e+00
72	79	1.000000000000000e+00
84	79	1.000000000000000e+00
433	79	1.000000000000000e+00
17	80	1.000000000000000e+00
26	80	1.000000000000000e+00
74	80	1.000000000000000e+00
168	80	1.000000000000000e+00
312	81	1.000000000000000e+00
254	82	1.000000000000000e+00
402	82	1.000000000000000e+00
423	82	1.000000000000000e+00
426	82	1.000000000000000e+00
448	82	1.000000000000000e+00
67	83	1.000000000000000e+00
258	83	1.000000000000000e+00
356	83	1.000000000000000e+00
411	83	1.000000000000000e+00
469	83	1.000000000000000e+00
79	84	1.000000000000000e+00
196	84	1.000000000000000e+00
12	85	1.000000000000000e+00
166	85	1.000000000000000e+00
266	85	1.000000000000000e+00
466	85	1.000000000000000e+00
483	85	1.000000000000000e+00
93	86	1.000000000000000e+00
110	86	1.000000000000000e+00
226	86	1.000000000000000e+00
61	87	1.000000000000000e+00
297	87	1.000000000000000e+00
335	87	1.000000000000000e+00
14	88	1.000000000000000e+00
73	88	1.000000000000000e+00
175	88	1.000000000000000e+00
406	88	1.000000000000000e+00
64	89	1.000000000000000e+00
232	89	1.000000000000000e+00
409	90	1.000000000000000e+00
